Nome: CURITIBA
Codigo Estacao: A807
Latitude: -25.4486111
Longitude: -49.23055554
Altitude: 922.91
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2020-07-25;17,483333;
2020-07-26;13,454167;
2020-07-27;17,213043;
2020-07-28;18,929167;
2020-07-29;10,443478;
2020-07-30;null;
2020-07-31;12,669565;
2020-08-01;14,766667;
2020-08-02;14,495833;
2020-08-03;null;
2020-08-04;14,904167;
2020-08-05;15,775;
2020-08-06;16,0625;
2020-08-07;16,533333;
2020-08-08;16,033333;
2020-08-09;17,5875;
2020-08-10;18,245833;
2020-08-11;18,204167;
2020-08-12;15,320833;
2020-08-13;15,875;
2020-08-14;19,170833;
2020-08-15;15,383333;
2020-08-16;14,233333;
2020-08-17;16,483333;
2020-08-18;15,179167;
2020-08-19;13,879167;
2020-08-20;null;
2020-08-21;null;
2020-08-22;null;
2020-08-23;null;
2020-08-24;12,46087;
2020-08-25;null;
2020-08-26;null;
2020-08-27;16,104545;
2020-08-28;17,634783;
2020-08-29;20,125;
2020-08-30;20,920833;
2020-08-31;15,458333;
2020-09-01;14,829167;
2020-09-02;15,820833;
2020-09-03;20,195833;
2020-09-04;21,0375;
2020-09-05;19,025;
2020-09-06;19,883333;
2020-09-07;18,095833;
2020-09-08;17,4;
2020-09-09;18,491667;
2020-09-10;21,166667;
2020-09-11;21,883333;
2020-09-12;23,616667;
2020-09-13;22,395833;
2020-09-14;22,220833;
2020-09-15;12,634783;
2020-09-16;18,029167;
2020-09-17;18,791667;
2020-09-18;20,804167;
2020-09-19;21,116667;
2020-09-20;13,133333;
2020-09-21;11,469565;
2020-09-22;11,013043;
2020-09-23;14,3875;
2020-09-24;17,6625;
2020-09-25;19,029167;
2020-09-26;22,2;
2020-09-27;24,354167;
2020-09-28;18,345833;
2020-09-29;16,658333;
2020-09-30;21,679167;
2020-10-01;25,091667;
2020-10-02;27,825;
2020-10-03;18,245833;
2020-10-04;15,591667;
2020-10-05;21,625;
2020-10-06;24,470833;
2020-10-07;22,6;
2020-10-08;18,554167;
2020-10-09;15,845833;
2020-10-10;16,4625;
2020-10-11;15,4625;
2020-10-12;18,229167;
2020-10-13;21,4875;
2020-10-14;20,533333;
2020-10-15;16,8375;
2020-10-16;15,029167;
2020-10-17;14,5375;
2020-10-18;15,795833;
2020-10-19;18,270833;
2020-10-20;21,3;
2020-10-21;19,3375;
2020-10-22;17,916667;
2020-10-23;17,6625;
2020-10-24;18,3375;
2020-10-25;19,029167;
2020-10-26;20,1375;
2020-10-27;21,3;
2020-10-28;22,208333;
2020-10-29;20;
2020-10-30;12,983333;
2020-10-31;13,054167;
2020-11-01;13,1875;
2020-11-02;null;
2020-11-03;14,7;
2020-11-04;13,695833;
2020-11-05;15,566667;
2020-11-06;15,633333;
2020-11-07;18,408696;
2020-11-08;20,1;
2020-11-09;18,145833;
2020-11-10;20,020833;
2020-11-11;18,179167;
2020-11-12;19,829167;
