Nome: FLORIANOPOLIS
Codigo Estacao: A806
Latitude: -27.60253
Longitude: -48.620096
Altitude: 4.87
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2020-08-05;19,066667;
2020-08-06;19,695833;
2020-08-07;18,9875;
2020-08-08;17,645833;
2020-08-09;18,620833;
2020-08-10;19,620833;
2020-08-11;17,9125;
2020-08-12;14,9625;
2020-08-13;18,617391;
2020-08-14;18,216667;
2020-08-15;18,170833;
2020-08-16;17,241667;
2020-08-17;17,520833;
2020-08-18;18,395833;
2020-08-19;18,45;
2020-08-20;13,2375;
2020-08-21;11,825;
2020-08-22;12,308333;
2020-08-23;13,2125;
2020-08-24;16,7375;
2020-08-25;16,4875;
2020-08-26;18,454167;
2020-08-27;18,345833;
2020-08-28;20,1;
2020-08-29;18,970833;
2020-08-30;19,458333;
2020-08-31;17,075;
2020-09-01;16,554167;
2020-09-02;19,016667;
2020-09-03;21,2875;
2020-09-04;16,558333;
2020-09-05;16,5625;
2020-09-06;18,658333;
2020-09-07;17,683333;
2020-09-08;17,9125;
2020-09-09;19,716667;
2020-09-10;21,3375;
2020-09-11;20,125;
2020-09-12;22,129167;
2020-09-13;21,845833;
2020-09-14;20,0375;
2020-09-15;16,670833;
2020-09-16;19,4;
2020-09-17;19,533333;
2020-09-18;20,25;
2020-09-19;20,595833;
2020-09-20;15,970833;
2020-09-21;15,608333;
2020-09-22;14,7375;
2020-09-23;18,383333;
2020-09-24;21,5125;
2020-09-25;21,05;
2020-09-26;21,283333;
2020-09-27;21,5375;
2020-09-28;20,754167;
2020-09-29;19,554167;
2020-09-30;21,941667;
2020-10-01;25,083333;
2020-10-02;24,141667;
2020-10-03;19,754167;
2020-10-04;16,7125;
2020-10-05;20,208333;
2020-10-06;20,241667;
2020-10-07;20,408333;
2020-10-08;19,8;
2020-10-09;18,4625;
2020-10-10;18,1;
2020-10-11;19,154167;
2020-10-12;20,858333;
2020-10-13;19,25;
2020-10-14;20,066667;
2020-10-15;20,741667;
2020-10-16;20,85;
2020-10-17;19,908333;
2020-10-18;21,55;
2020-10-19;22,733333;
2020-10-20;23,975;
2020-10-21;23,316667;
2020-10-22;22,2;
2020-10-23;22,704167;
